,"(('Batterie', 'Strom'), 'flow')","(('Biogas', 'Strom'), 'flow')","(('Biomasse_Strom', 'Strom'), 'flow')","(('GuD', 'Strom'), 'flow')","(('Import_Strom', 'Strom'), 'flow')","(('PV_Aufdach_Erfurt', 'Strom'), 'flow')","(('PV_Aufdach_Gera', 'Strom'), 'flow')","(('PV_Aufdach_Hildburghausen', 'Strom'), 'flow')","(('PV_Aufdach_Nordhausen', 'Strom'), 'flow')","(('PV_Freifeld_Erfurt', 'Strom'), 'flow')","(('PV_Freifeld_Gera', 'Strom'), 'flow')","(('PV_Freifeld_Hildburghausen', 'Strom'), 'flow')","(('PV_Freifeld_Nordhausen', 'Strom'), 'flow')","(('Pumpspeicherkraftwerk', 'Strom'), 'flow')","(('Strom', 'Batterie'), 'flow')","(('Strom', 'Elektrodenheizkessel'), 'flow')","(('Strom', 'Elektrolyse'), 'flow')","(('Strom', 'Export_Strom'), 'flow')","(('Strom', 'Last_Strom_ges'), 'flow')","(('Strom', 'Pumpspeicherkraftwerk'), 'flow')","(('Strom', 'Waermepumpe_Abwaerme'), 'flow')","(('Strom', 'Waermepumpe_Fluss'), 'flow')","(('Strom', 'excess_b_el2'), 'flow')","(('Wasserkraft', 'Strom'), 'flow')","(('Wind_Erfurt', 'Strom'), 'flow')","(('Wind_Gera', 'Strom'), 'flow')","(('Wind_Hildburghausen', 'Strom'), 'flow')","(('Wind_Nordhausen', 'Strom'), 'flow')","(('brezel', 'Strom'), 'flow')"
2030-01-02 13:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","149,73730521933078","0,0","0,0","0,0","0,0","88,7443065636637","1,6445552218793966","52,15586701554918","51,79463163840881","0,0","0,0","0,0","366,6666666666667","0,0","1566,2346174508698","0,0","0,0","0,0","0,0","24,8","288,2218","369,34169999999995","231,588","295,1795","0,0"
2030-01-02 14:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","631,7395021341449","0,0","0,0","0,0","0,0","59,25606925086571","1,0652440729929697","38,7986500102078","36,292137824982916","0,0","0,0","0,0","366,6666666666667","0,0","1423,2088350852323","0,0","0,0","0,0","0,0","24,8","160,51172","194,39511","120,93367499999998","142,389775","0,0"
2030-01-02 15:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1647,5675057191638","0,0","0,0","0,0","0,0","19,589615075204343","0,32407157733004127","14,533305676521364","13,183408500936423","0,0","1250,0","0,0","366,6666666666667","0,0","1342,1987833411945","0,0","0,0","0,0","0,0","24,8","235,7746","276,15770000000003","141,345","205,896625","0,0"
2030-01-02 16:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","696,5718326534256","0,0","0,0","0,0","0,0","0,12449011471575981","0,0012312833893568674","0,17834981833610083","0,0722225125260057","0,0","14,398900345306174","0,0","366,6666666666667","0,0","1321,4934178291246","0,0","0,0","0,0","0,0","24,8","154,57","204,5043","103,15732499999999","138,885615","0,0"
2030-01-02 17:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","429,7899633204068","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1430,0403317791115","0,0","0,0","0,0","0,0","24,8","138,22576","195,71005999999997","131,70600000000002","130,11493","0,0"
2030-01-02 18:00:00,"903,9173827361942","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1580,476213694899","0,0","0,0","0,0","0,0","24,8","57,35531","99,652735","50,655825","64,4013425","0,0"
2030-01-02 19:00:00,"1184,9794780511465","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1683,3038590098513","0,0","0,0","0,0","0,0","24,8","19,89484","38,18997","14,104800000000001","21,641152499999997","0,0"
2030-01-02 20:00:00,"1138,0796637436","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1582,2753057523046","0,0","0,0","0,0","0,0","24,8","4,0507303","21,447335","2,2229617499999996","11,9809965","0,0"
2030-01-02 21:00:00,"1030,7984453732286","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1441,1105107819335","0,0","0,0","0,0","0,0","24,8","1,4249222","2,42138715","0,7819695","1,1901681","0,0"
2030-01-02 22:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","931,4845463593958","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1337,6183269181006","0,0","0,0","0,0","0,0","24,8","0,0","1,3426231","0,0","0,297539","0,0"
2030-01-02 23:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1152,294128834063","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1190,121080626101","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 00:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1143,0158462824152","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1180,8427980744532","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 01:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","2353,0323356585027","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1250,0","0,0","366,6666666666667","0,0","1140,8592874505412","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 02:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","2315,811390295418","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1250,0","0,0","366,6666666666667","0,0","1103,638342087456","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 03:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","2306,024525559203","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1250,0","0,0","366,6666666666667","0,0","1093,8514773512418","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 04:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","2354,013217361134","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1250,0","0,0","366,6666666666667","0,0","1141,8401691531726","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 05:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","917,6219796408211","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1322,1155980995259","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 06:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1139,6212597526076","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1544,1148782113123","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 07:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1349,9454244002434","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1754,4390428589481","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 08:00:00,"1250,0","120,8075091324201","0,0","258,8861093262847","116,19613690486464","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","2058,6897553635695","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,0","0,0","0,0"
2030-01-03 09:00:00,"1165,7438344123543","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","279,37483958171384","5,723360640667918","12,422890460664977","31,89110318288194","288,0","0,0","0,0","0,0","0,0","2191,7440845119877","0,0","0,0","0,0","0,0","24,8","1,4249222","1,13377355","0,7819695","0,7537725249999999","0,0"
2030-01-03 10:00:00,"386,2312773550316","120,8075091324201","0,0","258,8861093262847","432,52947500612527","0,0","0,0","0,0","0,0","532,0418280546166","10,151481623346786","35,43135702708074","57,091221353878815","288,0","0,0","0,0","0,0","0,0","2189,7592538037848","0,0","0,0","0,0","0,0","24,8","13,191590099999999","13,62529805","7,23928725","9,732819525","0,0"
2030-01-03 11:00:00,"756,9238850945426","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","580,2123351021783","10,614011700033235","61,42305498284841","49,97688674544971","288,0","0,0","0,0","0,0","0,0","2219,957087083757","0,0","0,0","0,0","0,0","24,8","19,89484","22,078419999999998","11,661525","14,67851","0,0"
2030-01-03 12:00:00,"941,1010031380717","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","327,2905508316384","4,267910788827355","63,14949505661086","51,17391959285519","288,0","0,0","0,0","0,0","0,0","2192,3407753667084","0,0","0,0","0,0","0,0","24,8","30,783620000000003","22,078419999999998","34,076475","25,9257625","0,0"
2030-01-03 13:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","955,8823664853535","0,0","0,0","0,0","0,0","234,45832772076983","3,935158568609239","54,83932720030563","39,45769272067926","288,0","0,0","0,0","0,0","0,0","2059,790536154422","0,0","0,0","0,0","0,0","24,8","19,89484","22,078419999999998","22,072274999999998","14,67851","0,0"
2030-01-03 14:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1251,966449065392","0,0","0,0","0,0","0,0","185,6508311791153","3,5890209559552773","46,15482356436137","26,73398871414607","0,0","0,0","0,0","0,0","0,0","1938,0596870876748","0,0","0,0","0,0","0,0","24,8","6,1836692","4,495322649999999","4,229622","4,5623413","0,0"
2030-01-03 15:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1383,6555499584147","0,0","0,0","0,0","0,0","70,3310797961378","1,4587098425789726","16,893955283639915","6,2130903124477275","0,0","0,0","0,0","0,0","0,0","1946,585233151924","0,0","0,0","0,0","0,0","24,8","18,48813","17,0064895","13,332825000000001","14,711784999999999","0,0"
2030-01-03 16:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1093,2416271760183","0,0","0,0","0,0","0,0","1,1877179681459065","0,010174625398655218","0,163622774441988","0,0","115,2","0,0","0,0","0,0","0,0","1992,4234735027098","0,0","0,0","0,0","0,0","24,8","122,13818","88,44426500000002","86,971275","80,5729925","0,0"
2030-01-03 17:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","6,551723086850856","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2075,3101915455554","0,0","0,0","0,0","0,0","24,8","547,5017","360,1416","389,925","366,69654999999995","0,0"
2030-01-03 18:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","85,71267577459436","0,0","0,0","0,0","2101,1846176841104","0,0","0,0","0,0","0,0","24,8","612,1750999999999","428,1094999999999","366,768","375,35107500000004","0,0"
2030-01-03 19:00:00,"77,14140819713492","120,8075091324201","0,0","258,8861093262847","640,8893812141062","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1960,0476253699458","0,0","0,0","0,0","0,0","24,8","307,7255","193,51604999999998","179,39700000000002","156,88466749999998","0,0"
2030-01-03 20:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","662,3228232680635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1736,6437067267684","0,0","0,0","0,0","0,0","24,8","257,562","153,9538","141,345","116,96646499999999","0,0"
2030-01-03 21:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","192,0732583948834","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1576,3009368535882","0,0","0,0","0,0","0,0","24,8","321,6655","204,502935","222,41024999999996","231,155375","0,0"
2030-01-03 22:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","896,3584015184069","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1451,7841533104452","288,0","0,0","0,0","0,0","24,8","257,562","153,9538","204,0525","190,0305","0,0"
2030-01-03 23:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","544,5675260250564","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1298,9778778170944","288,0","0,0","0,0","0,0","24,8","343,9613","237,47360000000003","233,11799999999997","190,0305","0,0"
2030-01-04 00:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","543,307942723716","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1210,7298945157538","288,0","0,0","0,0","0,0","24,8","257,562","285,831","184,17149999999998","190,0305","0,0"
2030-01-04 01:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","465,7023454777389","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1166,2622972697768","288,0","0,0","0,0","0,0","24,8","285,4338","285,831","168,87375","210,59445","0,0"
2030-01-04 02:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1047,7793331040068","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1250,0","0,0","366,6666666666667","0,0","1128,8740348960446","288,0","0,0","0,0","0,0","24,8","523,9923","394,08915","303,68925","359,49704999999994","0,0"
2030-01-04 03:00:00,"0,0","120,8075091324201","0,0","258,8861093262847","1763,167489004268","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1250,0","1484,7450106643532","366,6666666666667","0,0","1116,3666801319528","288,0","0,0","0,0","0,0","24,8","736,6552","589,65725","468,29699999999997","543,5078","0,0"
