,"(('Pumpspeicherkraftwerk', 'None'), 'storage_content')","(('Pumpspeicherkraftwerk', 'Strom'), 'flow')","(('Strom', 'Pumpspeicherkraftwerk'), 'flow')"
2030-01-03 14:00:00,"144,0","0,0","0,0"
2030-01-03 15:00:00,"144,0","0,0","0,0"
2030-01-03 16:00:00,"0,0","115,2","0,0"
2030-01-03 17:00:00,"0,0","0,0","0,0"
2030-01-03 18:00:00,"0,0","0,0","0,0"
2030-01-03 19:00:00,"0,0","0,0","0,0"
2030-01-03 20:00:00,"0,0","0,0","0,0"
2030-01-03 21:00:00,"0,0","0,0","0,0"
2030-01-03 22:00:00,"288,0","0,0","288,0"
2030-01-03 23:00:00,"576,0","0,0","288,0"
2030-01-04 00:00:00,"864,0","0,0","288,0"
2030-01-04 01:00:00,"1152,0","0,0","288,0"
2030-01-04 02:00:00,"1440,0","0,0","288,0"
2030-01-04 03:00:00,"1728,0","0,0","288,0"
2030-01-04 04:00:00,"2016,0","0,0","288,0"
2030-01-04 05:00:00,"2304,0","0,0","288,0"
2030-01-04 06:00:00,"2304,0","0,0","0,0"
2030-01-04 07:00:00,"2304,0","0,0","0,0"
2030-01-04 08:00:00,"1944,0","288,0","0,0"
2030-01-04 09:00:00,"1584,0","288,0","0,0"
2030-01-04 10:00:00,"1224,0","288,0","0,0"
2030-01-04 11:00:00,"1080,0","115,2","0,0"
2030-01-04 12:00:00,"1080,0","0,0","0,0"
2030-01-04 13:00:00,"1080,0","0,0","0,0"
2030-01-04 14:00:00,"1080,0","0,0","0,0"
2030-01-04 15:00:00,"1080,0","0,0","0,0"
2030-01-04 16:00:00,"720,0","288,0","0,0"
2030-01-04 17:00:00,"360,0","288,0","0,0"
2030-01-04 18:00:00,"0,0","288,0","0,0"
2030-01-04 19:00:00,"0,0","0,0","0,0"
2030-01-04 20:00:00,"0,0","0,0","0,0"
2030-01-04 21:00:00,"0,0","0,0","0,0"
2030-01-04 22:00:00,"0,0","0,0","0,0"
2030-01-04 23:00:00,"288,0","0,0","288,0"
2030-01-05 00:00:00,"576,0","0,0","288,0"
2030-01-05 01:00:00,"864,0","0,0","288,0"
2030-01-05 02:00:00,"1152,0","0,0","288,0"
2030-01-05 03:00:00,"1440,0","0,0","288,0"
2030-01-05 04:00:00,"1728,0","0,0","288,0"
2030-01-05 05:00:00,"2016,0","0,0","288,0"
2030-01-05 06:00:00,"2304,0","0,0","288,0"
2030-01-05 07:00:00,"2304,0","0,0","0,0"
2030-01-05 08:00:00,"1944,0","288,0","0,0"
2030-01-05 09:00:00,"1584,0","288,0","0,0"
2030-01-05 10:00:00,"1224,0","288,0","0,0"
2030-01-05 11:00:00,"1080,0","115,2","0,0"
2030-01-05 12:00:00,"720,0","288,0","0,0"
2030-01-05 13:00:00,"720,0","0,0","0,0"
2030-01-05 14:00:00,"720,0","0,0","0,0"
2030-01-05 15:00:00,"720,0","0,0","0,0"
2030-01-05 16:00:00,"360,0","288,0","0,0"
2030-01-05 17:00:00,"360,0","0,0","0,0"
2030-01-05 18:00:00,"360,0","0,0","0,0"
2030-01-05 19:00:00,"0,0","288,0","0,0"
2030-01-05 20:00:00,"0,0","0,0","0,0"
2030-01-05 21:00:00,"0,0","0,0","0,0"
2030-01-05 22:00:00,"0,0","0,0","0,0"
2030-01-05 23:00:00,"136,28509885304942","0,0","136,28509885304942"
2030-01-06 00:00:00,"424,2850988530494","0,0","288,0"
2030-01-06 01:00:00,"712,2850988530495","0,0","288,0"
2030-01-06 02:00:00,"1000,2850988530495","0,0","288,0"
2030-01-06 03:00:00,"1288,2850988530495","0,0","288,0"
2030-01-06 04:00:00,"1576,2850988530495","0,0","288,0"
2030-01-06 05:00:00,"1864,2850988530495","0,0","288,0"
2030-01-06 06:00:00,"2152,2850988530495","0,0","288,0"
2030-01-06 07:00:00,"2304,0","0,0","151,71490114695052"
2030-01-06 08:00:00,"2304,0","0,0","0,0"
2030-01-06 09:00:00,"1944,0","288,0","0,0"
2030-01-06 10:00:00,"1584,0","288,0","0,0"
2030-01-06 11:00:00,"1224,0","288,0","0,0"
2030-01-06 12:00:00,"1440,0","0,0","216,0"
2030-01-06 13:00:00,"1728,0","0,0","288,0"
2030-01-06 14:00:00,"2016,0","0,0","288,0"
2030-01-06 15:00:00,"2304,0","0,0","288,0"
2030-01-06 16:00:00,"2304,0","0,0","0,0"
2030-01-06 17:00:00,"1944,0","288,0","0,0"
2030-01-06 18:00:00,"1762,3194602726076","145,34443178191395","0,0"
2030-01-06 19:00:00,"1402,3194602726076","288,0","0,0"
2030-01-06 20:00:00,"1152,0","200,25556821808604","0,0"
2030-01-06 21:00:00,"1152,0","0,0","0,0"
2030-01-06 22:00:00,"1152,0","0,0","0,0"
2030-01-06 23:00:00,"1152,0","0,0","0,0"
2030-01-07 00:00:00,"1152,0","0,0","0,0"
2030-01-07 01:00:00,"1440,0","0,0","288,0"
2030-01-07 02:00:00,"1728,0","0,0","288,0"
2030-01-07 03:00:00,"2016,0","0,0","288,0"
2030-01-07 04:00:00,"2304,0","0,0","288,0"
2030-01-07 05:00:00,"2304,0","0,0","0,0"
2030-01-07 06:00:00,"2304,0","0,0","0,0"
2030-01-07 07:00:00,"2304,0","0,0","0,0"
2030-01-07 08:00:00,"2160,0","115,2","0,0"
2030-01-07 09:00:00,"1800,0","288,0","0,0"
2030-01-07 10:00:00,"1440,0","288,0","0,0"
2030-01-07 11:00:00,"1080,0","288,0","0,0"
2030-01-07 12:00:00,"720,0","288,0","0,0"
2030-01-07 13:00:00,"720,0","0,0","0,0"
2030-01-07 14:00:00,"720,0","0,0","0,0"
2030-01-07 15:00:00,"720,0","0,0","0,0"
2030-01-07 16:00:00,"720,0","0,0","0,0"
2030-01-07 17:00:00,"360,0","288,0","0,0"
2030-01-07 18:00:00,"0,0","288,0","0,0"
2030-01-07 19:00:00,"0,0","0,0","0,0"
2030-01-07 20:00:00,"0,0","0,0","0,0"
2030-01-07 21:00:00,"0,0","0,0","0,0"
2030-01-07 22:00:00,"0,0","0,0","0,0"
2030-01-07 23:00:00,"0,0","0,0","0,0"
2030-01-08 00:00:00,"44,14207141713496","0,0","44,14207141713496"
2030-01-08 01:00:00,"332,14207141713496","0,0","288,0"
2030-01-08 02:00:00,"620,142071417135","0,0","288,0"
2030-01-08 03:00:00,"908,142071417135","0,0","288,0"
2030-01-08 04:00:00,"1196,142071417135","0,0","288,0"
2030-01-08 05:00:00,"1484,142071417135","0,0","288,0"
2030-01-08 06:00:00,"1484,142071417135","0,0","0,0"
2030-01-08 07:00:00,"1484,142071417135","0,0","0,0"
2030-01-08 08:00:00,"1124,142071417135","288,0","0,0"
2030-01-08 09:00:00,"764,142071417135","288,0","0,0"
2030-01-08 10:00:00,"404,1420714171349","288,0","0,0"
2030-01-08 11:00:00,"44,1420714171349","288,0","0,0"
2030-01-08 12:00:00,"0,0","35,31365713370792","0,0"
2030-01-08 13:00:00,"0,0","0,0","0,0"
2030-01-08 14:00:00,"0,0","0,0","0,0"
2030-01-08 15:00:00,"0,0","0,0","0,0"
2030-01-08 16:00:00,"0,0","0,0","0,0"
2030-01-08 17:00:00,"0,0","0,0","0,0"
2030-01-08 18:00:00,"0,0","0,0","0,0"
2030-01-08 19:00:00,"0,0","0,0","0,0"
2030-01-08 20:00:00,"0,0","0,0","0,0"
2030-01-08 21:00:00,"0,0","0,0","0,0"
2030-01-08 22:00:00,"288,0","0,0","288,0"
2030-01-08 23:00:00,"576,0","0,0","288,0"
2030-01-09 00:00:00,"864,0","0,0","288,0"
2030-01-09 01:00:00,"1152,0","0,0","288,0"
2030-01-09 02:00:00,"1440,0","0,0","288,0"
2030-01-09 03:00:00,"1728,0","0,0","288,0"
2030-01-09 04:00:00,"2016,0","0,0","288,0"
2030-01-09 05:00:00,"2228,38203897326","0,0","212,38203897326002"
2030-01-09 06:00:00,"2278,1596740702125","0,0","49,77763509695251"
2030-01-09 07:00:00,"2304,0","0,0","25,84032592978747"
2030-01-09 08:00:00,"2304,0","0,0","0,0"
2030-01-09 09:00:00,"2304,0","0,0","0,0"
2030-01-09 10:00:00,"2304,0","0,0","0,0"
2030-01-09 11:00:00,"2304,0","0,0","0,0"
2030-01-09 12:00:00,"1944,0","288,0","0,0"
2030-01-09 13:00:00,"1944,0","0,0","0,0"
2030-01-09 14:00:00,"1944,0","0,0","0,0"
2030-01-09 15:00:00,"1944,0","0,0","0,0"
2030-01-09 16:00:00,"1944,0","0,0","0,0"
2030-01-09 17:00:00,"1944,0","0,0","0,0"
2030-01-09 18:00:00,"2016,0","0,0","72,0"
2030-01-09 19:00:00,"2016,0","0,0","0,0"
2030-01-09 20:00:00,"2016,0","0,0","0,0"
2030-01-09 21:00:00,"2016,0","0,0","0,0"
2030-01-09 22:00:00,"2016,0","0,0","0,0"
2030-01-09 23:00:00,"2016,0","0,0","0,0"
2030-01-10 00:00:00,"2016,0","0,0","0,0"
2030-01-10 01:00:00,"2304,0","0,0","288,0"
2030-01-10 02:00:00,"2304,0","0,0","0,0"
2030-01-10 03:00:00,"2276,8248887615723","21,74008899074198","0,0"
2030-01-10 04:00:00,"2168,493403958705","86,66518784229368","0,0"
2030-01-10 05:00:00,"2168,493403958705","0,0","0,0"
2030-01-10 06:00:00,"1808,4934039587051","288,0","0,0"
2030-01-10 07:00:00,"1448,4934039587051","288,0","0,0"
2030-01-10 08:00:00,"1088,4934039587051","288,0","0,0"
2030-01-10 09:00:00,"728,4934039587051","288,0","0,0"
2030-01-10 10:00:00,"368,49340395870513","288,0","0,0"
2030-01-10 11:00:00,"8,49340395870513","288,0","0,0"
2030-01-10 12:00:00,"0,0","6,794723166964104","0,0"
2030-01-10 13:00:00,"288,0","0,0","288,0"
2030-01-10 14:00:00,"576,0","0,0","288,0"
2030-01-10 15:00:00,"576,0","0,0","0,0"
2030-01-10 16:00:00,"576,0","0,0","0,0"
2030-01-10 17:00:00,"360,0","172,8","0,0"
2030-01-10 18:00:00,"0,0","288,0","0,0"
2030-01-10 19:00:00,"0,0","0,0","0,0"
2030-01-10 20:00:00,"0,0","0,0","0,0"
2030-01-10 21:00:00,"0,0","0,0","0,0"
2030-01-10 22:00:00,"0,0","0,0","0,0"
2030-01-10 23:00:00,"288,0","0,0","288,0"
2030-01-11 00:00:00,"576,0","0,0","288,0"
2030-01-11 01:00:00,"864,0","0,0","288,0"
2030-01-11 02:00:00,"1152,0","0,0","288,0"
2030-01-11 03:00:00,"1440,0","0,0","288,0"
2030-01-11 04:00:00,"1728,0","0,0","288,0"
2030-01-11 05:00:00,"2016,0","0,0","288,0"
2030-01-11 06:00:00,"2304,0","0,0","288,0"
2030-01-11 07:00:00,"2304,0","0,0","0,0"
2030-01-11 08:00:00,"1944,0","288,0","0,0"
2030-01-11 09:00:00,"1584,0","288,0","0,0"
2030-01-11 10:00:00,"1584,0","0,0","0,0"
2030-01-11 11:00:00,"1440,0","115,2","0,0"
2030-01-11 12:00:00,"1080,0","288,0","0,0"
2030-01-11 13:00:00,"720,0","288,0","0,0"
2030-01-11 14:00:00,"720,0","0,0","0,0"
2030-01-11 15:00:00,"720,0","0,0","0,0"
2030-01-11 16:00:00,"720,0","0,0","0,0"
2030-01-11 17:00:00,"360,0","288,0","0,0"
2030-01-11 18:00:00,"0,0","288,0","0,0"
2030-01-11 19:00:00,"0,0","0,0","0,0"
2030-01-11 20:00:00,"0,0","0,0","0,0"
2030-01-11 21:00:00,"288,0","0,0","288,0"
2030-01-11 22:00:00,"576,0","0,0","288,0"
2030-01-11 23:00:00,"864,0","0,0","288,0"
2030-01-12 00:00:00,"1152,0","0,0","288,0"
2030-01-12 01:00:00,"1440,0","0,0","288,0"
2030-01-12 02:00:00,"1728,0","0,0","288,0"
2030-01-12 03:00:00,"2016,0","0,0","288,0"
2030-01-12 04:00:00,"2304,0","0,0","288,0"
2030-01-12 05:00:00,"2304,0","0,0","0,0"
2030-01-12 06:00:00,"2304,0","0,0","0,0"
2030-01-12 07:00:00,"2304,0","0,0","0,0"
2030-01-12 08:00:00,"1944,0","288,0","0,0"
2030-01-12 09:00:00,"1584,0","288,0","0,0"
2030-01-12 10:00:00,"1584,0","0,0","0,0"
2030-01-12 11:00:00,"1584,0","0,0","0,0"
2030-01-12 12:00:00,"1582,5232588706767","1,1813929034586153","0,0"
2030-01-12 13:00:00,"1582,5232588706767","0,0","0,0"
2030-01-12 14:00:00,"1582,5232588706767","0,0","0,0"
2030-01-12 15:00:00,"1222,5232588706767","288,0","0,0"
2030-01-12 16:00:00,"1222,5232588706767","0,0","0,0"
2030-01-12 17:00:00,"980,2675460863734","193,8045702274427","0,0"
2030-01-12 18:00:00,"980,2675460863734","0,0","0,0"
2030-01-12 19:00:00,"620,2675460863734","288,0","0,0"
2030-01-12 20:00:00,"360,5628901144332","207,76372477755217","0,0"
2030-01-12 21:00:00,"360,5628901144332","0,0","0,0"
2030-01-12 22:00:00,"0,5628901144331735","288,0","0,0"
2030-01-12 23:00:00,"0,5628901144331735","0,0","0,0"
2030-01-13 00:00:00,"0,5628901144331735","0,0","0,0"
2030-01-13 01:00:00,"0,5628901144331735","0,0","0,0"
2030-01-13 02:00:00,"288,0","0,0","287,4371098855668"
2030-01-13 03:00:00,"576,0","0,0","288,0"
2030-01-13 04:00:00,"864,0","0,0","288,0"
2030-01-13 05:00:00,"864,0","0,0","0,0"
2030-01-13 06:00:00,"864,0","0,0","0,0"
2030-01-13 07:00:00,"864,0","0,0","0,0"
2030-01-13 08:00:00,"864,0","0,0","0,0"
2030-01-13 09:00:00,"864,0","0,0","0,0"
2030-01-13 10:00:00,"864,0","0,0","0,0"
2030-01-13 11:00:00,"864,0","0,0","0,0"
2030-01-13 12:00:00,"864,0","0,0","0,0"
2030-01-13 13:00:00,"864,0","0,0","0,0"
2030-01-13 14:00:00,"864,0","0,0","0,0"
2030-01-13 15:00:00,"864,0","0,0","0,0"
2030-01-13 16:00:00,"864,0","0,0","0,0"
2030-01-13 17:00:00,"864,0","0,0","0,0"
2030-01-13 18:00:00,"864,0","0,0","0,0"
2030-01-13 19:00:00,"864,0","0,0","0,0"
2030-01-13 20:00:00,"864,0","0,0","0,0"
2030-01-13 21:00:00,"864,0","0,0","0,0"
2030-01-13 22:00:00,"1152,0","0,0","288,0"
2030-01-13 23:00:00,"1152,0","0,0","0,0"
2030-01-14 00:00:00,"1440,0","0,0","288,0"
2030-01-14 01:00:00,"1728,0","0,0","288,0"
2030-01-14 02:00:00,"2016,0","0,0","288,0"
2030-01-14 03:00:00,"2304,0","0,0","288,0"
2030-01-14 04:00:00,"2304,0","0,0","0,0"
2030-01-14 05:00:00,"2304,0","0,0","0,0"
2030-01-14 06:00:00,"2304,0","0,0","0,0"
2030-01-14 07:00:00,"2304,0","0,0","0,0"
2030-01-14 08:00:00,"2160,0","115,2","0,0"
2030-01-14 09:00:00,"1800,0","288,0","0,0"
2030-01-14 10:00:00,"1440,0","288,0","0,0"
2030-01-14 11:00:00,"1080,0","288,0","0,0"
2030-01-14 12:00:00,"720,0","288,0","0,0"
2030-01-14 13:00:00,"720,0","0,0","0,0"
2030-01-14 14:00:00,"720,0","0,0","0,0"
2030-01-14 15:00:00,"720,0","0,0","0,0"
2030-01-14 16:00:00,"720,0","0,0","0,0"
2030-01-14 17:00:00,"360,0","288,0","0,0"
2030-01-14 18:00:00,"0,0","288,0","0,0"
2030-01-14 19:00:00,"0,0","0,0","0,0"
2030-01-14 20:00:00,"0,0","0,0","0,0"
2030-01-14 21:00:00,"0,0","0,0","0,0"
2030-01-14 22:00:00,"0,0","0,0","0,0"
2030-01-14 23:00:00,"0,0","0,0","0,0"
2030-01-15 00:00:00,"0,0","0,0","0,0"
2030-01-15 01:00:00,"0,0","0,0","0,0"
2030-01-15 02:00:00,"288,0","0,0","288,0"
2030-01-15 03:00:00,"576,0","0,0","288,0"
2030-01-15 04:00:00,"864,0","0,0","288,0"
2030-01-15 05:00:00,"1152,0","0,0","288,0"
2030-01-15 06:00:00,"1440,0","0,0","288,0"
2030-01-15 07:00:00,"1728,0","0,0","288,0"
2030-01-15 08:00:00,"2016,0","0,0","288,0"
2030-01-15 09:00:00,"1656,0","288,0","0,0"
2030-01-15 10:00:00,"1296,0","288,0","0,0"
2030-01-15 11:00:00,"936,0","288,0","0,0"
2030-01-15 12:00:00,"576,0","288,0","0,0"
2030-01-15 13:00:00,"216,0","288,0","0,0"
2030-01-15 14:00:00,"0,0","172,8","0,0"
2030-01-15 15:00:00,"0,0","0,0","0,0"
2030-01-15 16:00:00,"0,0","0,0","0,0"
2030-01-15 17:00:00,"0,0","0,0","0,0"
2030-01-15 18:00:00,"288,0","0,0","288,0"
2030-01-15 19:00:00,"288,0","0,0","0,0"
2030-01-15 20:00:00,"576,0","0,0","288,0"
2030-01-15 21:00:00,"864,0","0,0","288,0"
2030-01-15 22:00:00,"1152,0","0,0","288,0"
2030-01-15 23:00:00,"1440,0","0,0","288,0"
2030-01-16 00:00:00,"1728,0","0,0","288,0"
2030-01-16 01:00:00,"2016,0","0,0","288,0"
2030-01-16 02:00:00,"2304,0","0,0","288,0"
2030-01-16 03:00:00,"2304,0","0,0","0,0"
2030-01-16 04:00:00,"2304,0","0,0","0,0"
2030-01-16 05:00:00,"2304,0","0,0","0,0"
2030-01-16 06:00:00,"2304,0","0,0","0,0"
2030-01-16 07:00:00,"2304,0","0,0","0,0"
2030-01-16 08:00:00,"2304,0","0,0","0,0"
2030-01-16 09:00:00,"2304,0","0,0","0,0"
2030-01-16 10:00:00,"2304,0","0,0","0,0"
2030-01-16 11:00:00,"2304,0","0,0","0,0"
2030-01-16 12:00:00,"2304,0","0,0","0,0"
2030-01-16 13:00:00,"2304,0","0,0","0,0"
2030-01-16 14:00:00,"2304,0","0,0","0,0"
2030-01-16 15:00:00,"2304,0","0,0","0,0"
2030-01-16 16:00:00,"2304,0","0,0","0,0"
2030-01-16 17:00:00,"1944,0","288,0","0,0"
2030-01-16 18:00:00,"1944,0","0,0","0,0"
2030-01-16 19:00:00,"1728,0","172,8","0,0"
2030-01-16 20:00:00,"1728,0","0,0","0,0"
2030-01-16 21:00:00,"1728,0","0,0","0,0"
2030-01-16 22:00:00,"1728,0","0,0","0,0"
2030-01-16 23:00:00,"1728,0","0,0","0,0"
2030-01-17 00:00:00,"1728,0","0,0","0,0"
2030-01-17 01:00:00,"1728,0","0,0","0,0"
2030-01-17 02:00:00,"2016,0","0,0","288,0"
2030-01-17 03:00:00,"2304,0","0,0","288,0"
2030-01-17 04:00:00,"2304,0","0,0","0,0"
2030-01-17 05:00:00,"2304,0","0,0","0,0"
2030-01-17 06:00:00,"1944,0","288,0","0,0"
2030-01-17 07:00:00,"1584,0","288,0","0,0"
2030-01-17 08:00:00,"1357,0024440683214","181,59804474534286","0,0"
2030-01-17 09:00:00,"1080,0","221,60195525465724","0,0"
2030-01-17 10:00:00,"720,0","288,0","0,0"
2030-01-17 11:00:00,"360,0","288,0","0,0"
2030-01-17 12:00:00,"0,0","288,0","0,0"
2030-01-17 13:00:00,"203,33284162772821","0,0","203,33284162772821"
2030-01-17 14:00:00,"491,3328416277282","0,0","288,0"
2030-01-17 15:00:00,"779,3328416277282","0,0","288,0"
2030-01-17 16:00:00,"1067,3328416277282","0,0","288,0"
2030-01-17 17:00:00,"1067,3328416277282","0,0","0,0"
2030-01-17 18:00:00,"707,3328416277282","288,0","0,0"
2030-01-17 19:00:00,"347,33284162772816","288,0","0,0"
2030-01-17 20:00:00,"347,33284162772816","0,0","0,0"
2030-01-17 21:00:00,"635,3328416277282","0,0","288,0"
2030-01-17 22:00:00,"923,3328416277282","0,0","288,0"
2030-01-17 23:00:00,"1211,3328416277282","0,0","288,0"
2030-01-18 00:00:00,"1499,3328416277282","0,0","288,0"
2030-01-18 01:00:00,"1787,3328416277282","0,0","288,0"
2030-01-18 02:00:00,"1800,0","0,0","12,667158372271842"
2030-01-18 03:00:00,"1800,0","0,0","0,0"
2030-01-18 04:00:00,"1800,0","0,0","0,0"
2030-01-18 05:00:00,"1800,0","0,0","0,0"
2030-01-18 06:00:00,"1440,0","288,0","0,0"
2030-01-18 07:00:00,"1080,0","288,0","0,0"
2030-01-18 08:00:00,"720,0","288,0","0,0"
2030-01-18 09:00:00,"360,0","288,0","0,0"
2030-01-18 10:00:00,"0,0","288,0","0,0"
2030-01-18 11:00:00,"0,0","0,0","0,0"
2030-01-18 12:00:00,"0,0","0,0","0,0"
2030-01-18 13:00:00,"0,0","0,0","0,0"
2030-01-18 14:00:00,"0,0","0,0","0,0"
2030-01-18 15:00:00,"288,0","0,0","288,0"
2030-01-18 16:00:00,"288,0","0,0","0,0"
2030-01-18 17:00:00,"288,0","0,0","0,0"
2030-01-18 18:00:00,"0,0","230,4","0,0"
2030-01-18 19:00:00,"0,0","0,0","0,0"
2030-01-18 20:00:00,"0,0","0,0","0,0"
2030-01-18 21:00:00,"0,0","0,0","0,0"
2030-01-18 22:00:00,"288,0","0,0","288,0"
2030-01-18 23:00:00,"576,0","0,0","288,0"
2030-01-19 00:00:00,"864,0","0,0","288,0"
2030-01-19 01:00:00,"1152,0","0,0","288,0"
2030-01-19 02:00:00,"1440,0","0,0","288,0"
2030-01-19 03:00:00,"1728,0","0,0","288,0"
2030-01-19 04:00:00,"2016,0","0,0","288,0"
2030-01-19 05:00:00,"2304,0","0,0","288,0"
2030-01-19 06:00:00,"2304,0","0,0","0,0"
2030-01-19 07:00:00,"2304,0","0,0","0,0"
2030-01-19 08:00:00,"1944,0","288,0","0,0"
2030-01-19 09:00:00,"1584,0","288,0","0,0"
2030-01-19 10:00:00,"1224,0","288,0","0,0"
2030-01-19 11:00:00,"864,0","288,0","0,0"
2030-01-19 12:00:00,"504,0","288,0","0,0"
2030-01-19 13:00:00,"792,0","0,0","288,0"
2030-01-19 14:00:00,"1080,0","0,0","288,0"
2030-01-19 15:00:00,"1080,0","0,0","0,0"
2030-01-19 16:00:00,"720,0","288,0","0,0"
2030-01-19 17:00:00,"360,0","288,0","0,0"
2030-01-19 18:00:00,"0,0","288,0","0,0"
2030-01-19 19:00:00,"0,0","0,0","0,0"
2030-01-19 20:00:00,"288,0","0,0","288,0"
2030-01-19 21:00:00,"576,0","0,0","288,0"
2030-01-19 22:00:00,"864,0","0,0","288,0"
2030-01-19 23:00:00,"1152,0","0,0","288,0"
2030-01-20 00:00:00,"1440,0","0,0","288,0"
2030-01-20 01:00:00,"1728,0","0,0","288,0"
2030-01-20 02:00:00,"2016,0","0,0","288,0"
2030-01-20 03:00:00,"2304,0","0,0","288,0"
2030-01-20 04:00:00,"2304,0","0,0","0,0"
2030-01-20 05:00:00,"2304,0","0,0","0,0"
2030-01-20 06:00:00,"2304,0","0,0","0,0"
2030-01-20 07:00:00,"1944,0","288,0","0,0"
2030-01-20 08:00:00,"1584,0","288,0","0,0"
2030-01-20 09:00:00,"1224,0","288,0","0,0"
2030-01-20 10:00:00,"864,0","288,0","0,0"
2030-01-20 11:00:00,"504,0","288,0","0,0"
2030-01-20 12:00:00,"144,0","288,0","0,0"
2030-01-20 13:00:00,"144,0","0,0","0,0"
2030-01-20 14:00:00,"432,0","0,0","288,0"
2030-01-20 15:00:00,"720,0","0,0","288,0"
2030-01-20 16:00:00,"720,0","0,0","0,0"
2030-01-20 17:00:00,"720,0","0,0","0,0"
2030-01-20 18:00:00,"360,0","288,0","0,0"
2030-01-20 19:00:00,"0,0","288,0","0,0"
2030-01-20 20:00:00,"0,0","0,0","0,0"
2030-01-20 21:00:00,"0,0","0,0","0,0"
2030-01-20 22:00:00,"0,0","0,0","0,0"
2030-01-20 23:00:00,"0,0","0,0","0,0"
2030-01-21 00:00:00,"0,0","0,0","0,0"
2030-01-21 01:00:00,"0,0","0,0","0,0"
2030-01-21 02:00:00,"288,0","0,0","288,0"
2030-01-21 03:00:00,"576,0","0,0","288,0"
2030-01-21 04:00:00,"864,0","0,0","288,0"
2030-01-21 05:00:00,"1152,0","0,0","288,0"
2030-01-21 06:00:00,"1440,0","0,0","288,0"
2030-01-21 07:00:00,"1728,0","0,0","288,0"
2030-01-21 08:00:00,"1512,0","172,8","0,0"
