,"(('BioHolz', 'BioTransformer'), 'flow')","(('BioHolz', 'Biomasse_Strom'), 'flow')","(('BioHolz', 'Biomasse_Waerme'), 'flow')","(('Import_Holz', 'BioHolz'), 'flow')"
2030-01-05 20:00:00,"1516,6072591480317","0,0","0,0","1516,6072591480317"
2030-01-05 21:00:00,"1469,4603354856183","0,0","0,0","1469,4603354856183"
2030-01-05 22:00:00,"1368,3682669431344","0,0","0,0","1368,3682669431344"
2030-01-05 23:00:00,"1181,4159768218453","0,0","0,0","1181,4159768218453"
2030-01-06 00:00:00,"742,8159908873431","0,0","0,0","742,8159908873431"
2030-01-06 01:00:00,"761,5333847207235","0,0","0,0","761,5333847207235"
2030-01-06 02:00:00,"781,465995341281","0,0","0,0","781,465995341281"
2030-01-06 03:00:00,"821,0244149008257","0,0","0,0","821,0244149008257"
2030-01-06 04:00:00,"968,4998085929278","0,0","0,0","968,4998085929278"
2030-01-06 05:00:00,"1265,3201553907297","0,0","0,0","1265,3201553907297"
2030-01-06 06:00:00,"1465,2652006232631","0,0","0,0","1465,2652006232631"
2030-01-06 07:00:00,"1574,6422930268916","0,0","0,0","1574,6422930268916"
2030-01-06 08:00:00,"1592,8151250049543","0,0","0,0","1592,8151250049543"
2030-01-06 09:00:00,"1554,6024906141977","0,0","0,0","1554,6024906141977"
2030-01-06 10:00:00,"1503,6198048333115","0,0","0,0","1503,6198048333115"
2030-01-06 11:00:00,"1449,1706862278938","0,0","0,0","1449,1706862278938"
2030-01-06 12:00:00,"1405,1404563164722","0,0","0,0","1405,1404563164722"
2030-01-06 13:00:00,"1367,3349109239246","0,0","0,0","1367,3349109239246"
2030-01-06 14:00:00,"1357,500693831232","0,0","0,0","1357,500693831232"
2030-01-06 15:00:00,"1333,449520275794","0,0","0,0","1333,449520275794"
2030-01-06 16:00:00,"1337,323680720983","0,0","0,0","1337,323680720983"
2030-01-06 17:00:00,"1317,60301902886","0,0","0,0","1317,60301902886"
2030-01-06 18:00:00,"1282,0097020694154","0,0","0,0","1282,0097020694154"
2030-01-06 19:00:00,"1197,10741246383","0,0","0,0","1197,10741246383"
2030-01-06 20:00:00,"1111,1875102632346","0,0","0,0","1111,1875102632346"
2030-01-06 21:00:00,"1021,9964382004457","0,0","0,0","1021,9964382004457"
2030-01-06 22:00:00,"915,0163832265819","0,0","0,0","915,0163832265819"
2030-01-06 23:00:00,"805,2065357556753","0,0","0,0","805,2065357556753"
2030-01-07 00:00:00,"594,2766651752929","0,0","0,0","594,2766651752929"
2030-01-07 01:00:00,"615,6475786009181","0,0","0,0","615,6475786009181"
2030-01-07 02:00:00,"626,9596667801567","0,0","0,0","626,9596667801567"
2030-01-07 03:00:00,"659,0565637936999","0,0","0,0","659,0565637936999"
2030-01-07 04:00:00,"804,4862331343405","0,0","0,0","804,4862331343405"
2030-01-07 05:00:00,"1050,903908376434","0,0","0,0","1050,903908376434"
2030-01-07 06:00:00,"1214,0290178363173","0,0","0,0","1214,0290178363173"
2030-01-07 07:00:00,"1299,4424394307805","0,0","0,0","1299,4424394307805"
2030-01-07 08:00:00,"1311,150386585973","0,0","0,0","1311,150386585973"
2030-01-07 09:00:00,"1241,4925465678632","0,0","0,0","1241,4925465678632"
2030-01-07 10:00:00,"1184,4857114238462","0,0","0,0","1184,4857114238462"
2030-01-07 11:00:00,"1143,5340410987676","0,0","0,0","1143,5340410987676"
2030-01-07 12:00:00,"1108,7385726292923","0,0","0,0","1108,7385726292923"
2030-01-07 13:00:00,"1073,8681923286474","0,0","0,0","1073,8681923286474"
2030-01-07 14:00:00,"1063,371023422404","0,0","0,0","1063,371023422404"
2030-01-07 15:00:00,"1038,8714322524054","0,0","0,0","1038,8714322524054"
2030-01-07 16:00:00,"1050,5080739900477","0,0","0,0","1050,5080739900477"
2030-01-07 17:00:00,"1050,1968916959615","0,0","0,0","1050,1968916959615"
2030-01-07 18:00:00,"1019,8792668361746","0,0","0,0","1019,8792668361746"
2030-01-07 19:00:00,"987,1687798665914","0,0","0,0","987,1687798665914"
2030-01-07 20:00:00,"932,0227510208936","0,0","0,0","932,0227510208936"
2030-01-07 21:00:00,"854,1829027960233","0,0","0,0","854,1829027960233"
2030-01-07 22:00:00,"745,1498943976692","0,0","0,0","745,1498943976692"
2030-01-07 23:00:00,"657,9051033600284","0,0","0,0","657,9051033600284"
2030-01-08 00:00:00,"346,4833316511189","0,0","0,0","346,4833316511189"
2030-01-08 01:00:00,"372,86894285085475","0,0","0,0","372,86894285085475"
2030-01-08 02:00:00,"357,2272407502016","0,0","0,0","357,2272407502016"
2030-01-08 03:00:00,"378,1956168651504","0,0","0,0","378,1956168651504"
2030-01-08 04:00:00,"445,73249318972614","0,0","0,0","445,73249318972614"
2030-01-08 05:00:00,"566,0599263181851","0,0","0,0","566,0599263181851"
2030-01-08 06:00:00,"619,4830037897656","0,0","0,0","619,4830037897656"
2030-01-08 07:00:00,"654,7287077506062","0,0","0,0","654,7287077506062"
2030-01-08 08:00:00,"668,5070227213066","0,0","0,0","668,5070227213066"
2030-01-08 09:00:00,"649,2418780308915","0,0","0,0","649,2418780308915"
2030-01-08 10:00:00,"612,8955757419851","0,0","0,0","612,8955757419851"
2030-01-08 11:00:00,"586,275370820928","0,0","0,0","586,275370820928"
2030-01-08 12:00:00,"562,0920947176012","0,0","0,0","562,0920947176012"
2030-01-08 13:00:00,"513,9301505726863","0,0","0,0","513,9301505726863"
2030-01-08 14:00:00,"487,44245978588276","0,0","0,0","487,44245978588276"
2030-01-08 15:00:00,"481,24691628096605","0,0","0,0","481,24691628096605"
2030-01-08 16:00:00,"487,8869701739694","0,0","0,0","487,8869701739694"
2030-01-08 17:00:00,"488,65139973950477","0,0","0,0","488,65139973950477"
2030-01-08 18:00:00,"488,870606511711","0,0","0,0","488,870606511711"
2030-01-08 19:00:00,"484,16641843354716","0,0","0,0","484,16641843354716"
2030-01-08 20:00:00,"475,65727329270544","0,0","0,0","475,65727329270544"
2030-01-08 21:00:00,"445,7985400262853","0,0","0,0","445,7985400262853"
2030-01-08 22:00:00,"384,0826196636348","0,0","0,0","384,0826196636348"
2030-01-08 23:00:00,"321,62848936270393","0,0","0,0","321,62848936270393"
2030-01-09 00:00:00,"415,6717032471763","0,0","0,0","415,6717032471763"
2030-01-09 01:00:00,"482,92866500486275","0,0","0,0","482,92866500486275"
2030-01-09 02:00:00,"475,73922519394364","0,0","0,0","475,73922519394364"
2030-01-09 03:00:00,"504,42103203344186","0,0","0,0","504,42103203344186"
2030-01-09 04:00:00,"630,8268697804713","0,0","0,0","630,8268697804713"
2030-01-09 05:00:00,"848,0383438078925","0,0","0,0","848,0383438078925"
2030-01-09 06:00:00,"746,4647941117507","0,0","0,0","746,4647941117507"
2030-01-09 07:00:00,"761,0331617087311","0,0","0,0","761,0331617087311"
2030-01-09 08:00:00,"714,6460493711224","0,0","0,0","714,6460493711224"
2030-01-09 09:00:00,"697,3914389404857","0,0","0,0","697,3914389404857"
2030-01-09 10:00:00,"644,2203841735497","0,0","0,0","644,2203841735497"
2030-01-09 11:00:00,"632,477381500383","0,0","0,0","632,477381500383"
2030-01-09 12:00:00,"628,1792404126423","0,0","0,0","628,1792404126423"
2030-01-09 13:00:00,"579,3019742526427","0,0","0,0","579,3019742526427"
2030-01-09 14:00:00,"574,2223631281988","0,0","0,0","574,2223631281988"
2030-01-09 15:00:00,"580,8280832396185","0,0","0,0","580,8280832396185"
2030-01-09 16:00:00,"606,7192078607711","0,0","0,0","606,7192078607711"
2030-01-09 17:00:00,"643,3599732354983","0,0","0,0","643,3599732354983"
2030-01-09 18:00:00,"683,25490963803","0,0","0,0","683,25490963803"
2030-01-09 19:00:00,"704,9443015669331","0,0","0,0","704,9443015669331"
2030-01-09 20:00:00,"727,3098282623769","0,0","0,0","727,3098282623769"
2030-01-09 21:00:00,"713,7118687581521","0,0","0,0","713,7118687581521"
2030-01-09 22:00:00,"629,261193485665","0,0","0,0","629,261193485665"
2030-01-09 23:00:00,"555,8901406255766","0,0","0,0","555,8901406255766"
2030-01-10 00:00:00,"934,2311270769897","0,0","0,0","934,2311270769897"
2030-01-10 01:00:00,"940,8368591989931","0,0","0,0","940,8368591989931"
2030-01-10 02:00:00,"954,3660551337645","0,0","0,0","954,3660551337645"
2030-01-10 03:00:00,"1005,3637390447805","0,0","0,0","1005,3637390447805"
2030-01-10 04:00:00,"1149,0252389060597","0,0","0,0","1149,0252389060597"
2030-01-10 05:00:00,"1517,0174181658024","0,0","0,0","1517,0174181658024"
2030-01-10 06:00:00,"1764,9674722518748","0,0","0,0","1764,9674722518748"
2030-01-10 07:00:00,"1882,021492333324","0,0","0,0","1882,021492333324"
2030-01-10 08:00:00,"1911,155896600176","0,0","0,0","1911,155896600176"
2030-01-10 09:00:00,"1890,5020332516472","0,0","0,0","1890,5020332516472"
2030-01-10 10:00:00,"1830,6390170560069","0,0","0,0","1830,6390170560069"
2030-01-10 11:00:00,"1791,3040429501552","0,0","0,0","1791,3040429501552"
2030-01-10 12:00:00,"1731,4887627309338","0,0","0,0","1731,4887627309338"
2030-01-10 13:00:00,"1653,4094944493115","0,0","0,0","1653,4094944493115"
2030-01-10 14:00:00,"1657,5031662178146","0,0","0,0","1657,5031662178146"
2030-01-10 15:00:00,"1607,282566868637","0,0","0,0","1607,282566868637"
2030-01-10 16:00:00,"1579,2303258375716","0,0","0,0","1579,2303258375716"
2030-01-10 17:00:00,"1562,4449428604805","0,0","0,0","1562,4449428604805"
2030-01-10 18:00:00,"1501,1224184907085","0,0","0,0","1501,1224184907085"
2030-01-10 19:00:00,"1399,0729821168682","0,0","0,0","1399,0729821168682"
2030-01-10 20:00:00,"1289,5208850209713","0,0","0,0","1289,5208850209713"
2030-01-10 21:00:00,"1199,2455115713028","0,0","0,0","1199,2455115713028"
2030-01-10 22:00:00,"1103,9069919032206","0,0","0,0","1103,9069919032206"
2030-01-10 23:00:00,"975,7037512240877","0,0","0,0","975,7037512240877"
2030-01-11 00:00:00,"887,5949266912394","0,0","0,0","887,5949266912394"
2030-01-11 01:00:00,"893,2453005983164","0,0","0,0","893,2453005983164"
2030-01-11 02:00:00,"906,2778687947254","0,0","0,0","906,2778687947254"
2030-01-11 03:00:00,"954,9405366731307","0,0","0,0","954,9405366731307"
2030-01-11 04:00:00,"1093,898916282537","0,0","0,0","1093,898916282537"
2030-01-11 05:00:00,"1444,1495926209823","0,0","0,0","1444,1495926209823"
2030-01-11 06:00:00,"1677,6219951214919","0,0","0,0","1677,6219951214919"
2030-01-11 07:00:00,"1785,2261665194349","0,0","0,0","1785,2261665194349"
2030-01-11 08:00:00,"1812,9584619905597","0,0","0,0","1812,9584619905597"
2030-01-11 09:00:00,"1793,8654939160497","0,0","0,0","1793,8654939160497"
2030-01-11 10:00:00,"1737,987506133554","0,0","0,0","1737,987506133554"
2030-01-11 11:00:00,"1700,7259536807771","0,0","0,0","1700,7259536807771"
2030-01-11 12:00:00,"1645,3516074611084","0,0","0,0","1645,3516074611084"
2030-01-11 13:00:00,"1572,918363821635","0,0","0,0","1572,918363821635"
2030-01-11 14:00:00,"1576,2944737758678","0,0","0,0","1576,2944737758678"
2030-01-11 15:00:00,"1528,1263913134337","0,0","0,0","1528,1263913134337"
2030-01-11 16:00:00,"1502,2097080275482","0,0","0,0","1502,2097080275482"
2030-01-11 17:00:00,"1484,942656001066","0,0","0,0","1484,942656001066"
2030-01-11 18:00:00,"1426,32057763745","0,0","0,0","1426,32057763745"
2030-01-11 19:00:00,"1330,5594639422013","0,0","0,0","1330,5594639422013"
2030-01-11 20:00:00,"1228,2276697546433","0,0","0,0","1228,2276697546433"
2030-01-11 21:00:00,"1141,8151618546278","0,0","0,0","1141,8151618546278"
2030-01-11 22:00:00,"1049,4713061751293","0,0","0,0","1049,4713061751293"
2030-01-11 23:00:00,"927,1655751731466","0,0","0,0","927,1655751731466"
2030-01-12 00:00:00,"686,3196537642921","0,0","0,0","686,3196537642921"
2030-01-12 01:00:00,"702,2417397753582","0,0","0,0","702,2417397753582"
2030-01-12 02:00:00,"720,3097505954263","0,0","0,0","720,3097505954263"
2030-01-12 03:00:00,"757,2580185339218","0,0","0,0","757,2580185339218"
2030-01-12 04:00:00,"895,8726410158395","0,0","0,0","895,8726410158395"
2030-01-12 05:00:00,"1171,166503050588","0,0","0,0","1171,166503050588"
2030-01-12 06:00:00,"1353,779393460353","0,0","0,0","1353,779393460353"
2030-01-12 07:00:00,"1449,763910212001","0,0","0,0","1449,763910212001"
2030-01-12 08:00:00,"1466,0173418088846","0,0","0,0","1466,0173418088846"
2030-01-12 09:00:00,"1432,8462457049734","0,0","0,0","1432,8462457049734"
2030-01-12 10:00:00,"1387,6275604337648","0,0","0,0","1387,6275604337648"
2030-01-12 11:00:00,"1338,740298676283","0,0","0,0","1338,740298676283"
2030-01-12 12:00:00,"1299,9672027457761","0,0","0,0","1299,9672027457761"
2030-01-12 13:00:00,"1266,6862722699764","0,0","0,0","1266,6862722699764"
2030-01-12 14:00:00,"1257,7536627975444","0,0","0,0","1257,7536627975444"
2030-01-12 15:00:00,"1233,4693041447947","0,0","0,0","1233,4693041447947"
2030-01-12 16:00:00,"1236,250969003402","0,0","0,0","1236,250969003402"
2030-01-12 17:00:00,"1215,968697736473","0,0","0,0","1215,968697736473"
2030-01-12 18:00:00,"1181,5203116029131","0,0","0,0","1181,5203116029131"
2030-01-12 19:00:00,"1104,872592360872","0,0","0,0","1104,872592360872"
2030-01-12 20:00:00,"1028,1746842151695","0,0","0,0","1028,1746842151695"
2030-01-12 21:00:00,"945,6514842203092","0,0","0,0","945,6514842203092"
2030-01-12 22:00:00,"845,0829352823752","0,0","0,0","845,0829352823752"
2030-01-12 23:00:00,"743,980433936223","0,0","0,0","743,980433936223"
2030-01-13 00:00:00,"510,04784877065697","0,0","0,0","510,04784877065697"
2030-01-13 01:00:00,"524,8820454634956","0,0","0,0","524,8820454634956"
2030-01-13 02:00:00,"532,9182089103488","0,0","0,0","532,9182089103488"
2030-01-13 03:00:00,"561,3232081160111","0,0","0,0","561,3232081160111"
2030-01-13 04:00:00,"689,4302437050925","0,0","0,0","689,4302437050925"
2030-01-13 05:00:00,"900,2252190938136","0,0","0,0","900,2252190938136"
2030-01-13 06:00:00,"1038,479330586036","0,0","0,0","1038,479330586036"
2030-01-13 07:00:00,"1102,3680063517932","0,0","0,0","1102,3680063517932"
2030-01-13 08:00:00,"1111,3635045904985","0,0","0,0","1111,3635045904985"
2030-01-13 09:00:00,"1060,3071403420618","0,0","0,0","1060,3071403420618"
2030-01-13 10:00:00,"1017,3991876866414","0,0","0,0","1017,3991876866414"
2030-01-13 11:00:00,"984,7844209201567","0,0","0,0","984,7844209201567"
2030-01-13 12:00:00,"958,1740814171033","0,0","0,0","958,1740814171033"
2030-01-13 13:00:00,"931,4981289215582","0,0","0,0","931,4981289215582"
2030-01-13 14:00:00,"923,1129182711816","0,0","0,0","923,1129182711816"
2030-01-13 15:00:00,"898,8164481128748","0,0","0,0","898,8164481128748"
2030-01-13 16:00:00,"905,8902892880643","0,0","0,0","905,8902892880643"
2030-01-13 17:00:00,"898,9289149449412","0,0","0,0","898,9289149449412"
2030-01-13 18:00:00,"870,3762398520663","0,0","0,0","870,3762398520663"
2030-01-13 19:00:00,"841,5334915159933","0,0","0,0","841,5334915159933"
2030-01-13 20:00:00,"798,0990398804335","0,0","0,0","798,0990398804335"
2030-01-13 21:00:00,"731,9179186641438","0,0","0,0","731,9179186641438"
2030-01-13 22:00:00,"637,4833590060338","0,0","0,0","637,4833590060338"
2030-01-13 23:00:00,"564,1957290996053","0,0","0,0","564,1957290996053"
2030-01-14 00:00:00,"403,52494897532864","0,0","0,0","403,52494897532864"
2030-01-14 01:00:00,"397,13602454802174","0,0","0,0","397,13602454802174"
2030-01-14 02:00:00,"412,62770189388027","0,0","0,0","412,62770189388027"
2030-01-14 03:00:00,"441,0467370986032","0,0","0,0","441,0467370986032"
2030-01-14 04:00:00,"558,3591558948499","0,0","0,0","558,3591558948499"
2030-01-14 05:00:00,"764,3909907485527","0,0","0,0","764,3909907485527"
2030-01-14 06:00:00,"925,4370754971396","0,0","0,0","925,4370754971396"
2030-01-14 07:00:00,"934,3423833532015","0,0","0,0","934,3423833532015"
2030-01-14 08:00:00,"894,8139148475534","0,0","0,0","894,8139148475534"
2030-01-14 09:00:00,"860,1881639636326","0,0","0,0","860,1881639636326"
2030-01-14 10:00:00,"818,1074203094529","0,0","0,0","818,1074203094529"
2030-01-14 11:00:00,"787,9278482016273","0,0","0,0","787,9278482016273"
2030-01-14 12:00:00,"767,745816653544","0,0","0,0","767,745816653544"
2030-01-14 13:00:00,"749,8780217828187","0,0","0,0","749,8780217828187"
2030-01-14 14:00:00,"726,481038724771","0,0","0,0","726,481038724771"
2030-01-14 15:00:00,"697,4697690330996","0,0","0,0","697,4697690330996"
2030-01-14 16:00:00,"689,42290906478","0,0","0,0","689,42290906478"
2030-01-14 17:00:00,"667,8681302195009","0,0","0,0","667,8681302195009"
2030-01-14 18:00:00,"663,1530486410504","0,0","0,0","663,1530486410504"
2030-01-14 19:00:00,"666,4091790471648","0,0","0,0","666,4091790471648"
2030-01-14 20:00:00,"647,5889271232016","0,0","0,0","647,5889271232016"
2030-01-14 21:00:00,"610,2181895766084","0,0","0,0","610,2181895766084"
2030-01-14 22:00:00,"517,5177410460001","0,0","0,0","517,5177410460001"
2030-01-14 23:00:00,"444,19226996271243","0,0","0,0","444,19226996271243"
2030-01-15 00:00:00,"377,51245344736515","0,0","0,0","377,51245344736515"
2030-01-15 01:00:00,"407,3895663726695","0,0","0,0","407,3895663726695"
2030-01-15 02:00:00,"389,38636776436545","0,0","0,0","389,38636776436545"
2030-01-15 03:00:00,"412,3333245704139","0,0","0,0","412,3333245704139"
2030-01-15 04:00:00,"486,2217254673576","0,0","0,0","486,2217254673576"
2030-01-15 05:00:00,"617,31349842626","0,0","0,0","617,31349842626"
2030-01-15 06:00:00,"677,9051785585102","0,0","0,0","677,9051785585102"
2030-01-15 07:00:00,"718,9561783599688","0,0","0,0","718,9561783599688"
2030-01-15 08:00:00,"734,4767547926676","0,0","0,0","734,4767547926676"
2030-01-15 09:00:00,"711,6565900458988","0,0","0,0","711,6565900458988"
